boite,ligne,colonne,concentration,date_ponte,data_comptage,entree1,entree2,nb_oeufs,compteur,test
P107,1,1,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P107,1,2,"0,6",16/08/19,19/08/19,10,10,10,JL,OK
P107,1,3,"0,9",16/08/19,19/08/19,3,3,3,JL,OK
P107,1,4,"0,75",16/08/19,19/08/19,15,15,15,JL,OK
P107,2,1,0,16/08/19,19/08/19,9,9,9,JL,OK
P107,2,2,"1,2",16/08/19,19/08/19,10,10,10,JL,OK
P107,2,3,"0,15",16/08/19,19/08/19,0,0,0,JL,OK
P107,2,4,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P107,3,1,"0,45",16/08/19,19/08/19,51,51,51,JL,OK
P107,3,2,"1,5",16/08/19,19/08/19,4,4,4,JL,OK
P107,3,3,"1,65",16/08/19,19/08/19,27,27,27,JL,OK
P107,3,4,"1,35",16/08/19,19/08/19,3,3,3,JL,OK
P108,1,1,"1,5",16/08/19,19/08/19,44,44,44,JL,OK
P108,1,2,"0,6",16/08/19,19/08/19,3,3,3,JL,OK
P108,1,3,"1,2",16/08/19,19/08/19,0,0,0,JL,OK
P108,1,4,"0,75",16/08/19,19/08/19,7,7,7,JL,OK
P108,2,1,"0,3",16/08/19,19/08/19,8,8,8,JL,OK
P108,2,2,"0,9",16/08/19,19/08/19,12,12,12,JL,OK
P108,2,3,"0,45",16/08/19,19/08/19,0,0,0,JL,OK
P108,2,4,"1,65",16/08/19,19/08/19,6,6,6,JL,OK
P108,3,1,"1,05",16/08/19,19/08/19,11,11,11,JL,OK
P108,3,2,0,16/08/19,19/08/19,45,45,45,JL,OK
P108,3,3,"0,15",16/08/19,19/08/19,13,13,13,JL,OK
P108,3,4,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P109,1,1,"1,05",16/08/19,19/08/19,3,3,3,JL,OK
P109,1,2,"0,45",16/08/19,19/08/19,17,17,17,JL,OK
P109,1,3,"1,5",16/08/19,19/08/19,0,0,0,JL,OK
P109,1,4,"1,35",16/08/19,19/08/19,28,28,28,JL,OK
P109,2,1,"0,15",16/08/19,19/08/19,0,0,0,JL,OK
P109,2,2,"0,3",16/08/19,19/08/19,5,5,5,JL,OK
P109,2,3,"0,75",16/08/19,19/08/19,4,4,4,JL,OK
P109,2,4,"1,65",16/08/19,19/08/19,3,3,3,JL,OK
P109,3,1,"0,6",16/08/19,19/08/19,9,9,9,JL,OK
P109,3,2,0,16/08/19,19/08/19,1,1,1,JL,OK
P109,3,3,"0,9",16/08/19,19/08/19,4,4,4,JL,OK
P109,3,4,"1,2",16/08/19,19/08/19,14,14,14,JL,OK
P111,1,1,"1,5",16/08/19,20/08/19,12,12,12,JL,OK
P111,1,2,"1,05",16/08/19,20/08/19,4,4,4,JL,OK
P111,1,3,"0,3",16/08/19,20/08/19,32,32,32,JL,OK
P111,1,4,"0,15",16/08/19,20/08/19,17,17,17,JL,OK
P111,2,1,"1,2",16/08/19,20/08/19,8,8,8,JL,OK
P111,2,2,"0,9",16/08/19,20/08/19,23,23,23,JL,OK
P111,2,3,"0,6",16/08/19,20/08/19,0,0,0,JL,OK
P111,2,4,"1,35",16/08/19,20/08/19,7,7,7,JL,OK
P111,3,1,"0,75",16/08/19,20/08/19,25,25,25,JL,OK
P111,3,2,0,16/08/19,20/08/19,14,14,14,JL,OK
P111,3,3,"1,65",16/08/19,20/08/19,0,0,0,JL,OK
P111,3,4,"0,45",16/08/19,20/08/19,29,29,29,JL,OK
P112,1,1,"0,75",16/08/19,19/08/19,40,40,40,JL,OK
P112,1,2,"0,45",16/08/19,19/08/19,34,34,34,JL,OK
P112,1,3,"1,05",16/08/19,19/08/19,42,42,42,JL,OK
P112,1,4,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P112,2,1,"1,5",16/08/19,19/08/19,14,14,14,JL,OK
P112,2,2,"0,6",16/08/19,19/08/19,13,13,13,JL,OK
P112,2,3,0,16/08/19,19/08/19,13,13,13,JL,OK
P112,2,4,"0,9",16/08/19,19/08/19,1,1,1,JL,OK
P112,3,1,"1,65",16/08/19,19/08/19,28,28,28,JL,OK
P112,3,2,"0,15",16/08/19,19/08/19,31,31,31,JL,OK
P112,3,3,"1,35",16/08/19,19/08/19,20,20,20,JL,OK
P112,3,4,"1,2",16/08/19,19/08/19,2,2,2,JL,OK
P113,1,1,"1,05",16/08/19,20/08/19,22,22,22,JL,OK
P113,1,2,0,16/08/19,20/08/19,16,16,16,JL,OK
P113,1,3,"1,2",16/08/19,20/08/19,10,10,10,JL,OK
P113,1,4,"0,9",16/08/19,20/08/19,8,8,8,JL,OK
P113,2,1,"0,3",16/08/19,20/08/19,7,7,7,JL,OK
P113,2,2,"0,75",16/08/19,20/08/19,16,16,16,JL,OK
P113,2,3,"1,5",16/08/19,20/08/19,0,0,0,JL,OK
P113,2,4,"0,15",16/08/19,20/08/19,2,2,2,JL,OK
P113,3,1,"1,35",16/08/19,20/08/19,1,1,1,JL,OK
P113,3,2,"0,45",16/08/19,20/08/19,19,19,19,JL,OK
P113,3,3,"1,65",16/08/19,20/08/19,0,0,0,JL,OK
P113,3,4,"0,6",16/08/19,20/08/19,12,12,12,JL,OK
P114,1,1,0,16/08/19,19/08/19,11,11,11,JL,OK
P114,1,2,"1,35",16/08/19,19/08/19,3,3,3,JL,OK
P114,1,3,"0,75",16/08/19,19/08/19,0,0,0,JL,OK
P114,1,4,"0,15",16/08/19,19/08/19,8,8,8,JL,OK
P114,2,1,"1,2",16/08/19,19/08/19,19,19,19,JL,OK
P114,2,2,"1,05",16/08/19,19/08/19,6,6,6,JL,OK
P114,2,3,"1,65",16/08/19,19/08/19,1,1,1,JL,OK
P114,2,4,"0,9",16/08/19,19/08/19,5,5,5,JL,OK
P114,3,1,"1,5",16/08/19,19/08/19,21,21,21,JL,OK
P114,3,2,"0,6",16/08/19,19/08/19,16,16,16,JL,OK
P114,3,3,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P114,3,4,"0,45",16/08/19,19/08/19,10,10,10,JL,OK
P115,1,1,"0,6",16/08/19,19/08/19,2,2,2,JL,OK
P115,1,2,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P115,1,3,"0,9",16/08/19,19/08/19,4,4,4,JL,OK
P115,1,4,"0,45",16/08/19,19/08/19,10,10,10,JL,OK
P115,2,1,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P115,2,2,"1,2",16/08/19,19/08/19,0,0,0,JL,OK
P115,2,3,"1,5",16/08/19,19/08/19,1,1,1,JL,OK
P115,2,4,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P115,3,1,"0,75",16/08/19,19/08/19,2,2,2,JL,OK
P115,3,2,"0,3",16/08/19,19/08/19,6,6,6,JL,OK
P115,3,3,0,16/08/19,19/08/19,14,14,14,JL,OK
P115,3,4,"0,15",16/08/19,19/08/19,16,16,16,JL,OK
P116,1,1,"0,6",16/08/19,20/08/19,3,3,3,JL,OK
P116,1,2,"0,3",16/08/19,20/08/19,13,13,13,JL,OK
P116,1,3,"0,9",16/08/19,20/08/19,9,9,9,JL,OK
P116,1,4,"1,05",16/08/19,20/08/19,32,32,32,JL,OK
P116,2,1,"0,45",16/08/19,20/08/19,7,7,7,JL,OK
P116,2,2,"0,15",16/08/19,20/08/19,36,36,36,JL,OK
P116,2,3,"0,75",16/08/19,20/08/19,0,0,0,JL,OK
P116,2,4,"1,65",16/08/19,20/08/19,0,0,0,JL,OK
P116,3,1,"1,2",16/08/19,20/08/19,6,6,6,JL,OK
P116,3,2,"1,35",16/08/19,20/08/19,12,12,12,JL,OK
P116,3,3,0,16/08/19,20/08/19,48,48,48,JL,OK
P116,3,4,"1,5",16/08/19,20/08/19,12,12,12,JL,OK
P117,1,1,"1,35",16/08/19,19/08/19,15,15,15,JL,OK
P117,1,2,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P117,1,3,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P117,1,4,"0,45",16/08/19,19/08/19,8,8,8,JL,OK
P117,2,1,"1,5",16/08/19,19/08/19,19,19,19,JL,OK
P117,2,2,"0,9",16/08/19,19/08/19,0,0,0,JL,OK
P117,2,3,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P117,2,4,"1,05",16/08/19,19/08/19,9,9,9,JL,OK
P117,3,1,"1,2",16/08/19,19/08/19,3,3,3,JL,OK
P117,3,2,"0,15",16/08/19,19/08/19,3,3,3,JL,OK
P117,3,3,"0,75",16/08/19,19/08/19,5,5,5,JL,OK
P117,3,4,0,16/08/19,19/08/19,3,3,3,JL,OK
P118,1,1,0,16/08/19,19/08/19,17,17,17,JL,OK
P118,1,2,"1,65",16/08/19,19/08/19,3,3,3,JL,OK
P118,1,3,"1,05",16/08/19,19/08/19,9,9,9,JL,OK
P118,1,4,"0,15",16/08/19,19/08/19,20,20,20,JL,OK
P118,2,1,"1,2",16/08/19,19/08/19,1,1,1,JL,OK
P118,2,2,"0,75",16/08/19,19/08/19,3,3,3,JL,OK
P118,2,3,"0,9",16/08/19,19/08/19,2,2,2,JL,OK
P118,2,4,"0,6",16/08/19,19/08/19,2,2,2,JL,OK
P118,3,1,"1,5",16/08/19,19/08/19,4,4,4,JL,OK
P118,3,2,"0,3",16/08/19,19/08/19,6,6,6,JL,OK
P118,3,3,"0,45",16/08/19,19/08/19,34,34,34,JL,OK
P118,3,4,"1,35",16/08/19,19/08/19,15,15,15,JL,OK
P119,1,1,"0,3",16/08/19,20/08/19,17,17,17,JL,OK
P119,1,2,"0,75",16/08/19,20/08/19,6,6,6,JL,OK
P119,1,3,0,16/08/19,20/08/19,10,10,10,JL,OK
P119,1,4,"0,45",16/08/19,20/08/19,1,1,1,JL,OK
P119,2,1,"1,2",16/08/19,20/08/19,26,26,26,JL,OK
P119,2,2,"0,6",16/08/19,20/08/19,1,1,1,JL,OK
P119,2,3,"1,35",16/08/19,20/08/19,0,0,0,JL,OK
P119,2,4,"1,05",16/08/19,20/08/19,0,0,0,JL,OK
P119,3,1,"0,9",16/08/19,20/08/19,25,25,25,JL,OK
P119,3,2,"1,5",16/08/19,20/08/19,1,1,1,JL,OK
P119,3,3,"0,15",16/08/19,20/08/19,2,2,2,JL,OK
P119,3,4,"1,65",16/08/19,20/08/19,4,4,4,JL,OK
P120,1,1,"1,65",16/08/19,19/08/19,13,13,13,JL,OK
P120,1,2,"1,2",16/08/19,19/08/19,22,22,22,JL,OK
P120,1,3,"0,75",16/08/19,19/08/19,6,6,6,JL,OK
P120,1,4,"0,9",16/08/19,19/08/19,7,7,7,JL,OK
P120,2,1,"0,6",16/08/19,19/08/19,39,39,39,JL,OK
P120,2,2,"0,3",16/08/19,19/08/19,5,5,5,JL,OK
P120,2,3,"0,15",16/08/19,19/08/19,7,7,7,JL,OK
P120,2,4,"1,05",16/08/19,19/08/19,6,6,6,JL,OK
P120,3,1,"1,5",16/08/19,19/08/19,24,24,24,JL,OK
P120,3,2,0,16/08/19,19/08/19,37,37,37,JL,OK
P120,3,3,"1,35",16/08/19,19/08/19,19,19,19,JL,OK
P120,3,4,"0,45",16/08/19,19/08/19,27,27,27,JL,OK
P121,1,1,"0,45",16/08/19,19/08/19,5,5,5,JL,OK
P121,1,2,"0,75",16/08/19,19/08/19,9,9,9,JL,OK
P121,1,3,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P121,1,4,"0,15",16/08/19,19/08/19,19,19,19,JL,OK
P121,2,1,"1,2",16/08/19,19/08/19,3,3,3,JL,OK
P121,2,2,"0,9",16/08/19,19/08/19,10,10,10,JL,OK
P121,2,3,"1,05",16/08/19,19/08/19,20,20,20,JL,OK
P121,2,4,0,16/08/19,19/08/19,9,9,9,JL,OK
P121,3,1,"0,3",16/08/19,19/08/19,8,8,8,JL,OK
P121,3,2,"0,6",16/08/19,19/08/19,13,13,13,JL,OK
P121,3,3,"1,65",16/08/19,19/08/19,14,14,14,JL,OK
P121,3,4,"1,5",16/08/19,19/08/19,5,5,5,JL,OK
P122,1,1,"0,45",16/08/19,19/08/19,41,41,41,JL,OK
P122,1,2,"0,9",16/08/19,19/08/19,15,15,15,JL,OK
P122,1,3,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P122,1,4,0,16/08/19,19/08/19,0,0,0,JL,OK
P122,2,1,"1,05",16/08/19,19/08/19,11,11,11,JL,OK
P122,2,2,"1,35",16/08/19,19/08/19,7,7,7,JL,OK
P122,2,3,"0,15",16/08/19,19/08/19,9,9,9,JL,OK
P122,2,4,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P122,3,1,"1,65",16/08/19,19/08/19,33,33,33,JL,OK
P122,3,2,"1,2",16/08/19,19/08/19,26,26,26,JL,OK
P122,3,3,"1,5",16/08/19,19/08/19,4,4,4,JL,OK
P122,3,4,"0,75",16/08/19,19/08/19,5,5,5,JL,OK
P123,1,1,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P123,1,2,"0,75",16/08/19,19/08/19,4,4,4,JL,OK
P123,1,3,"0,15",16/08/19,19/08/19,5,5,5,JL,OK
P123,1,4,"0,3",16/08/19,19/08/19,1,1,1,JL,OK
P123,2,1,"1,05",16/08/19,19/08/19,4,4,4,JL,OK
P123,2,2,"1,35",16/08/19,19/08/19,6,6,6,JL,OK
P123,2,3,0,16/08/19,19/08/19,6,6,6,JL,OK
P123,2,4,"0,45",16/08/19,19/08/19,2,2,2,JL,OK
P123,3,1,"1,2",16/08/19,19/08/19,4,4,4,JL,OK
P123,3,2,"0,9",16/08/19,19/08/19,29,29,29,JL,OK
P123,3,3,"1,5",16/08/19,19/08/19,12,12,12,JL,OK
P123,3,4,"1,65",16/08/19,19/08/19,2,2,2,JL,OK
P124,1,1,"1,5",16/08/19,19/08/19,42,42,42,JL,OK
P124,1,2,"1,35",16/08/19,19/08/19,12,12,12,JL,OK
P124,1,3,"1,2",16/08/19,19/08/19,16,16,16,JL,OK
P124,1,4,"0,3",16/08/19,19/08/19,6,6,6,JL,OK
P124,2,1,"1,05",16/08/19,19/08/19,24,24,24,JL,OK
P124,2,2,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P124,2,3,0,16/08/19,19/08/19,0,0,0,JL,OK
P124,2,4,"0,9",16/08/19,19/08/19,2,2,2,JL,OK
P124,3,1,"0,15",16/08/19,19/08/19,39,39,39,JL,OK
P124,3,2,"0,75",16/08/19,19/08/19,7,7,7,JL,OK
P124,3,3,"0,45",16/08/19,19/08/19,18,18,18,JL,OK
P124,3,4,"0,6",16/08/19,19/08/19,21,21,21,JL,OK
P125,1,1,0,16/08/19,19/08/19,16,16,16,JL,OK
P125,1,2,"0,9",16/08/19,19/08/19,10,10,10,JL,OK
P125,1,3,"0,45",16/08/19,19/08/19,1,1,1,JL,OK
P125,1,4,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P125,2,1,"0,3",16/08/19,19/08/19,14,14,14,JL,OK
P125,2,2,"0,75",16/08/19,19/08/19,4,4,4,JL,OK
P125,2,3,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P125,2,4,"1,2",16/08/19,19/08/19,0,0,0,JL,OK
P125,3,1,"1,5",16/08/19,19/08/19,10,10,10,JL,OK
P125,3,2,"0,15",16/08/19,19/08/19,1,1,1,JL,OK
P125,3,3,"1,65",16/08/19,19/08/19,15,15,15,JL,OK
P125,3,4,"1,05",16/08/19,19/08/19,7,7,7,JL,OK
P126,1,1,0,16/08/19,19/08/19,33,33,33,JL,OK
P126,1,2,"0,15",16/08/19,19/08/19,8,8,8,JL,OK
P126,1,3,"0,6",16/08/19,19/08/19,21,21,21,JL,OK
P126,1,4,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P126,2,1,"1,05",16/08/19,19/08/19,5,5,5,JL,OK
P126,2,2,"0,45",16/08/19,19/08/19,4,4,4,JL,OK
P126,2,3,"1,5",16/08/19,19/08/19,0,0,0,JL,OK
P126,2,4,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P126,3,1,"1,2",16/08/19,19/08/19,29,29,29,JL,OK
P126,3,2,"0,9",16/08/19,19/08/19,10,10,10,JL,OK
P126,3,3,"0,3",16/08/19,19/08/19,11,11,11,JL,OK
P126,3,4,"0,75",16/08/19,19/08/19,1,1,1,JL,OK
P127,1,1,0,16/08/19,20/08/19,6,6,6,JL,OK
P127,1,2,"1,35",16/08/19,20/08/19,2,2,2,JL,OK
P127,1,3,"1,5",16/08/19,20/08/19,1,1,1,JL,OK
P127,1,4,"0,6",16/08/19,20/08/19,5,5,5,JL,OK
P127,2,1,"0,3",16/08/19,20/08/19,3,3,3,JL,OK
P127,2,2,"1,65",16/08/19,20/08/19,0,0,0,JL,OK
P127,2,3,"0,15",16/08/19,20/08/19,0,0,0,JL,OK
P127,2,4,"0,75",16/08/19,20/08/19,0,0,0,JL,OK
P127,3,1,"1,05",16/08/19,20/08/19,2,2,2,JL,OK
P127,3,2,"0,45",16/08/19,20/08/19,23,23,23,JL,OK
P127,3,3,"1,2",16/08/19,20/08/19,21,21,21,JL,OK
P127,3,4,"0,9",16/08/19,20/08/19,9,9,9,JL,OK
P128,1,1,"1,05",16/08/19,19/08/19,2,2,2,JL,OK
P128,1,2,"0,6",16/08/19,19/08/19,1,1,1,JL,OK
P128,1,3,"1,5",16/08/19,19/08/19,21,21,21,JL,OK
P128,1,4,"1,2",16/08/19,19/08/19,47,47,47,JL,OK
P128,2,1,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P128,2,2,"0,75",16/08/19,19/08/19,6,6,6,JL,OK
P128,2,3,"1,65",16/08/19,19/08/19,2,2,2,JL,OK
P128,2,4,0,16/08/19,19/08/19,27,27,27,JL,OK
P128,3,1,"1,35",16/08/19,19/08/19,3,3,3,JL,OK
P128,3,2,"0,9",16/08/19,19/08/19,16,16,16,JL,OK
P128,3,3,"0,45",16/08/19,19/08/19,6,6,6,JL,OK
P128,3,4,"0,15",16/08/19,19/08/19,12,12,12,JL,OK
P129,1,1,"1,65",16/08/19,19/08/19,33,33,33,JL,OK
P129,1,2,"0,45",16/08/19,19/08/19,2,2,2,JL,OK
P129,1,3,"0,6",16/08/19,19/08/19,7,7,7,JL,OK
P129,1,4,"1,5",16/08/19,19/08/19,1,1,1,JL,OK
P129,2,1,0,16/08/19,19/08/19,6,6,6,JL,OK
P129,2,2,"1,35",16/08/19,19/08/19,21,21,21,JL,OK
P129,2,3,"0,75",16/08/19,19/08/19,0,0,0,JL,OK
P129,2,4,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P129,3,1,"0,9",16/08/19,19/08/19,57,57,57,JL,OK
P129,3,2,"0,3",16/08/19,19/08/19,12,12,12,JL,OK
P129,3,3,"1,2",16/08/19,19/08/19,12,12,12,JL,OK
P129,3,4,"0,15",16/08/19,19/08/19,3,3,3,JL,OK
P131,1,1,"0,6",16/08/19,19/08/19,2,2,2,JL,OK
P131,1,2,"0,45",16/08/19,19/08/19,0,0,0,JL,OK
P131,1,3,"1,5",16/08/19,19/08/19,1,1,1,JL,OK
P131,1,4,"0,15",16/08/19,19/08/19,1,1,1,JL,OK
P131,2,1,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P131,2,2,"0,9",16/08/19,19/08/19,0,0,0,JL,OK
P131,2,3,"1,2",16/08/19,19/08/19,1,1,1,JL,OK
P131,2,4,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P131,3,1,"1,35",16/08/19,19/08/19,0,0,0,JL,OK
P131,3,2,0,16/08/19,19/08/19,13,13,13,JL,OK
P131,3,3,"0,75",16/08/19,19/08/19,5,5,5,JL,OK
P131,3,4,"0,3",16/08/19,19/08/19,2,2,2,JL,OK
P132,1,1,"0,6",16/08/19,19/08/19,24,24,24,JL,OK
P132,1,2,"1,2",16/08/19,19/08/19,11,11,11,JL,OK
P132,1,3,"1,35",16/08/19,19/08/19,27,27,27,JL,OK
P132,1,4,"0,3",16/08/19,19/08/19,4,4,4,JL,OK
P132,2,1,"1,05",16/08/19,19/08/19,29,29,29,JL,OK
P132,2,2,"0,75",16/08/19,19/08/19,23,23,23,JL,OK
P132,2,3,0,16/08/19,19/08/19,3,3,3,JL,OK
P132,2,4,"0,45",16/08/19,19/08/19,4,4,4,JL,OK
P132,3,1,"1,5",16/08/19,19/08/19,21,21,21,JL,OK
P132,3,2,"0,15",16/08/19,19/08/19,6,6,6,JL,OK
P132,3,3,"1,65",16/08/19,19/08/19,40,40,40,JL,OK
P132,3,4,"0,9",16/08/19,19/08/19,8,8,8,JL,OK
P133,1,1,"0,45",16/08/19,19/08/19,0,0,0,JL,OK
P133,1,2,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P133,1,3,"1,2",16/08/19,19/08/19,5,5,5,JL,OK
P133,1,4,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P133,2,1,"1,5",16/08/19,19/08/19,9,9,9,JL,OK
P133,2,2,"0,75",16/08/19,19/08/19,13,13,13,JL,OK
P133,2,3,"1,65",16/08/19,19/08/19,10,10,10,JL,OK
P133,2,4,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P133,3,1,0,16/08/19,19/08/19,2,2,2,JL,OK
P133,3,2,"1,35",16/08/19,19/08/19,26,26,26,JL,OK
P133,3,3,"0,9",16/08/19,19/08/19,2,2,2,JL,OK
P133,3,4,"0,15",16/08/19,19/08/19,9,9,9,JL,OK
P134,1,1,"0,3",16/08/19,19/08/19,25,25,25,JL,OK
P134,1,2,"0,45",16/08/19,19/08/19,3,3,3,JL,OK
P134,1,3,"0,9",16/08/19,19/08/19,8,8,8,JL,OK
P134,1,4,"1,35",16/08/19,19/08/19,9,9,9,JL,OK
P134,2,1,"0,15",16/08/19,19/08/19,8,8,8,JL,OK
P134,2,2,"0,75",16/08/19,19/08/19,6,6,6,JL,OK
P134,2,3,"1,5",16/08/19,19/08/19,3,3,3,JL,OK
P134,2,4,"0,6",16/08/19,19/08/19,27,27,27,JL,OK
P134,3,1,"1,2",16/08/19,19/08/19,9,9,9,JL,OK
P134,3,2,0,16/08/19,19/08/19,17,17,17,JL,OK
P134,3,3,"1,05",16/08/19,19/08/19,7,7,7,JL,OK
P134,3,4,"1,65",16/08/19,19/08/19,18,18,18,JL,OK
P136,1,1,"1,65",16/08/19,19/08/19,27,27,27,JL,OK
P136,1,2,"1,05",16/08/19,19/08/19,7,7,7,JL,OK
P136,1,3,"0,3",16/08/19,19/08/19,0,0,0,JL,OK
P136,1,4,"1,5",16/08/19,19/08/19,2,2,2,JL,OK
P136,2,1,"0,75",16/08/19,19/08/19,14,14,14,JL,OK
P136,2,2,"1,2",16/08/19,19/08/19,0,0,0,JL,OK
P136,2,3,"0,9",16/08/19,19/08/19,0,0,0,JL,OK
P136,2,4,0,16/08/19,19/08/19,6,6,6,JL,OK
P136,3,1,"1,35",16/08/19,19/08/19,5,5,5,JL,OK
P136,3,2,"0,6",16/08/19,19/08/19,7,7,7,JL,OK
P136,3,3,"0,15",16/08/19,19/08/19,1,1,1,JL,OK
P136,3,4,"0,45",16/08/19,19/08/19,5,5,5,JL,OK
P139,1,1,"1,65",16/08/19,19/08/19,34,34,34,JL,OK
P139,1,2,"0,45",16/08/19,19/08/19,20,20,20,JL,OK
P139,1,3,"1,5",16/08/19,19/08/19,0,0,0,JL,OK
P139,1,4,"1,2",16/08/19,19/08/19,3,3,3,JL,OK
P139,2,1,"1,05",16/08/19,19/08/19,10,10,10,JL,OK
P139,2,2,"0,15",16/08/19,19/08/19,2,2,2,JL,OK
P139,2,3,"0,3",16/08/19,19/08/19,13,13,13,JL,OK
P139,2,4,"0,6",16/08/19,19/08/19,5,5,5,JL,OK
P139,3,1,"0,75",16/08/19,19/08/19,6,6,6,JL,OK
P139,3,2,"1,35",16/08/19,19/08/19,5,5,5,JL,OK
P139,3,3,0,16/08/19,19/08/19,2,2,2,JL,OK
P139,3,4,"0,9",16/08/19,19/08/19,0,0,0,JL,OK
P140,1,1,"0,45",16/08/19,19/08/19,76,76,76,JL,OK
P140,1,2,"0,75",16/08/19,19/08/19,5,5,5,JL,OK
P140,1,3,"0,3",16/08/19,19/08/19,11,11,11,JL,OK
P140,1,4,"1,05",16/08/19,19/08/19,19,19,19,JL,OK
P140,2,1,"0,9",16/08/19,19/08/19,5,5,5,JL,OK
P140,2,2,"1,35",16/08/19,19/08/19,13,13,13,JL,OK
P140,2,3,"0,6",16/08/19,19/08/19,0,0,0,JL,OK
P140,2,4,"0,15",16/08/19,19/08/19,3,3,3,JL,OK
P140,3,1,"1,2",16/08/19,19/08/19,0,0,0,JL,OK
P140,3,2,0,16/08/19,19/08/19,2,2,2,JL,OK
P140,3,3,"1,65",16/08/19,19/08/19,0,0,0,JL,OK
P140,3,4,"1,5",16/08/19,19/08/19,0,0,0,JL,OK
P141,1,1,"1,5",16/08/19,19/08/19,23,23,23,JL,OK
P141,1,2,"1,2",16/08/19,19/08/19,13,13,13,JL,OK
P141,1,3,0,16/08/19,19/08/19,26,26,26,JL,OK
P141,1,4,"0,3",16/08/19,19/08/19,4,4,4,JL,OK
P141,2,1,"0,9",16/08/19,19/08/19,2,2,2,JL,OK
P141,2,2,"0,75",16/08/19,19/08/19,1,1,1,JL,OK
P141,2,3,"1,65",16/08/19,19/08/19,5,5,5,JL,OK
P141,2,4,"0,45",16/08/19,19/08/19,2,2,2,JL,OK
P141,3,1,"1,35",16/08/19,19/08/19,1,1,1,JL,OK
P141,3,2,"1,05",16/08/19,19/08/19,1,1,1,JL,OK
P141,3,3,"0,15",16/08/19,19/08/19,0,0,0,JL,OK
P141,3,4,"0,6",16/08/19,19/08/19,4,4,4,JL,OK
P142,1,1,"0,45",16/08/19,19/08/19,0,0,0,JL,OK
P142,1,2,"0,6",16/08/19,19/08/19,10,10,10,JL,OK
P142,1,3,"1,05",16/08/19,19/08/19,15,15,15,JL,OK
P142,1,4,"1,35",16/08/19,19/08/19,29,29,29,JL,OK
P142,2,1,0,16/08/19,19/08/19,5,5,5,JL,OK
P142,2,2,"1,65",16/08/19,19/08/19,10,10,10,JL,OK
P142,2,3,"0,9",16/08/19,19/08/19,7,7,7,JL,OK
P142,2,4,"1,2",16/08/19,19/08/19,2,2,2,JL,OK
P142,3,1,"0,3",16/08/19,19/08/19,12,12,12,JL,OK
P142,3,2,"0,75",16/08/19,19/08/19,2,2,2,JL,OK
P142,3,3,"1,5",16/08/19,19/08/19,9,9,9,JL,OK
P142,3,4,"0,15",16/08/19,19/08/19,9,9,9,JL,OK
P143,1,1,"1,65",16/08/19,19/08/19,1,1,1,JL,OK
P143,1,2,"1,05",16/08/19,19/08/19,0,0,0,JL,OK
P143,1,3,"1,35",16/08/19,19/08/19,2,2,2,JL,OK
P143,1,4,"0,15",16/08/19,19/08/19,9,9,9,JL,OK
P143,2,1,"0,75",16/08/19,19/08/19,0,0,0,JL,OK
P143,2,2,0,16/08/19,19/08/19,0,0,0,JL,OK
P143,2,3,"0,45",16/08/19,19/08/19,0,0,0,JL,OK
P143,2,4,"1,5",16/08/19,19/08/19,0,0,0,JL,OK
P143,3,1,"0,9",16/08/19,19/08/19,7,7,7,JL,OK
P143,3,2,"1,2",16/08/19,19/08/19,2,2,2,JL,OK
P143,3,3,"0,6",16/08/19,19/08/19,1,1,1,JL,OK
P143,3,4,"0,3",16/08/19,19/08/19,1,1,1,JL,OK
